,Country,Year,variable,value
8204,IT,1986,Male 5-14,0.0
8205,IT,1987,Male 5-14,0.0
8206,IT,1988,Male 5-14,0.0
8207,IT,1989,Male 5-14,0.0
8208,IT,1990,Male 5-14,0.0
8209,IT,1991,Male 5-14,0.0
8210,IT,1992,Male 5-14,0.0
8211,IT,1993,Male 5-14,0.0
8212,IT,1994,Male 5-14,0.0
8213,IT,1995,Male 5-14,0.0
8214,IT,1996,Male 5-14,0.0
8215,IT,1997,Male 5-14,0.0
8216,IT,1998,Male 5-14,0.0
8217,IT,1999,Male 5-14,0.0
8218,IT,2000,Male 5-14,0.0
8219,IT,2001,Male 5-14,0.0
8220,IT,2002,Male 5-14,0.0
8221,IT,2003,Male 5-14,0.0
8222,IT,2004,Male 5-14,0.0
8223,IT,2005,Male 5-14,1.0
8224,IT,2006,Male 5-14,1.0
8225,IT,2007,Male 5-14,2.0
8226,IT,2008,Male 5-14,12.0
8227,JM,1980,Male 5-14,0.0
8228,JM,1981,Male 5-14,0.0
8229,JM,1982,Male 5-14,0.0
8230,JM,1983,Male 5-14,0.0
8231,JM,1984,Male 5-14,0.0
8232,JM,1985,Male 5-14,0.0
8233,JM,1986,Male 5-14,0.0
8234,JM,1987,Male 5-14,0.0
8235,JM,1988,Male 5-14,0.0
8236,JM,1989,Male 5-14,0.0
8237,JM,1990,Male 5-14,0.0
8238,JM,1991,Male 5-14,0.0
8239,JM,1992,Male 5-14,0.0
8240,JM,1993,Male 5-14,0.0
8241,JM,1994,Male 5-14,0.0
8242,JM,1995,Male 5-14,0.0
8243,JM,1996,Male 5-14,0.0
8244,JM,1997,Male 5-14,0.0
8245,JM,1998,Male 5-14,0.0
8246,JM,1999,Male 5-14,0.0
8247,JM,2000,Male 5-14,0.0
8248,JM,2001,Male 5-14,0.0
8249,JM,2002,Male 5-14,0.0
8250,JM,2003,Male 5-14,0.0
8251,JM,2004,Male 5-14,0.0
8252,JM,2005,Male 5-14,0.0
8253,JM,2006,Male 5-14,0.0
8254,JM,2007,Male 5-14,0.0
8255,JM,2008,Male 5-14,1.0
8256,JO,1980,Male 5-14,0.0
8257,JO,1981,Male 5-14,0.0
8258,JO,1982,Male 5-14,0.0
8259,JO,1983,Male 5-14,0.0
8260,JO,1984,Male 5-14,0.0
8261,JO,1985,Male 5-14,0.0
8262,JO,1986,Male 5-14,0.0
8263,JO,1987,Male 5-14,0.0
8264,JO,1988,Male 5-14,0.0
8265,JO,1989,Male 5-14,0.0
8266,JO,1990,Male 5-14,0.0
8267,JO,1991,Male 5-14,0.0
8268,JO,1992,Male 5-14,0.0
8269,JO,1993,Male 5-14,0.0
8270,JO,1994,Male 5-14,0.0
8271,JO,1995,Male 5-14,0.0
8272,JO,1996,Male 5-14,0.0
8273,JO,1997,Male 5-14,0.0
8274,JO,1998,Male 5-14,0.0
8275,JO,1999,Male 5-14,0.0
8276,JO,2000,Male 5-14,0.0
8277,JO,2001,Male 5-14,0.0
8278,JO,2002,Male 5-14,0.0
8279,JO,2003,Male 5-14,0.0
8280,JO,2004,Male 5-14,0.0
8281,JO,2005,Male 5-14,0.0
8282,JO,2006,Male 5-14,0.0
8283,JO,2007,Male 5-14,0.0
8284,JO,2008,Male 5-14,0.0
8285,JP,1980,Male 5-14,0.0
8286,JP,1981,Male 5-14,0.0
8287,JP,1982,Male 5-14,0.0
8288,JP,1983,Male 5-14,0.0
8289,JP,1984,Male 5-14,0.0
8290,JP,1985,Male 5-14,0.0
8291,JP,1986,Male 5-14,0.0
8292,JP,1987,Male 5-14,0.0
8293,JP,1988,Male 5-14,0.0
8294,JP,1989,Male 5-14,0.0
8295,JP,1990,Male 5-14,0.0
8296,JP,1991,Male 5-14,0.0
8297,JP,1992,Male 5-14,0.0
8298,JP,1993,Male 5-14,0.0
8299,JP,1994,Male 5-14,0.0
8300,JP,1995,Male 5-14,0.0
8301,JP,1996,Male 5-14,0.0
8302,JP,1997,Male 5-14,0.0
8303,JP,1998,Male 5-14,0.0
8304,JP,1999,Male 5-14,0.0
8305,JP,2000,Male 5-14,0.0
8306,JP,2001,Male 5-14,0.0
8307,JP,2002,Male 5-14,0.0
8308,JP,2003,Male 5-14,0.0
8309,JP,2004,Male 5-14,0.0
8310,JP,2005,Male 5-14,0.0
8311,JP,2006,Male 5-14,3.0
8312,JP,2007,Male 5-14,0.0
8313,JP,2008,Male 5-14,2.0
8314,KE,1980,Male 5-14,0.0
8315,KE,1981,Male 5-14,0.0
8316,KE,1983,Male 5-14,0.0
8317,KE,1985,Male 5-14,0.0
8318,KE,1986,Male 5-14,0.0
8319,KE,1987,Male 5-14,0.0
8320,KE,1988,Male 5-14,0.0
8321,KE,1989,Male 5-14,0.0
8322,KE,1990,Male 5-14,0.0
8323,KE,1991,Male 5-14,0.0
8324,KE,1992,Male 5-14,0.0
8325,KE,1993,Male 5-14,0.0
8326,KE,1994,Male 5-14,0.0
8327,KE,1995,Male 5-14,0.0
8328,KE,1996,Male 5-14,0.0
8329,KE,1997,Male 5-14,0.0
8330,KE,1998,Male 5-14,0.0
8331,KE,1999,Male 5-14,0.0
8332,KE,2000,Male 5-14,0.0
8333,KE,2001,Male 5-14,0.0
8334,KE,2002,Male 5-14,0.0
8335,KE,2003,Male 5-14,0.0
8336,KE,2004,Male 5-14,0.0
8337,KE,2005,Male 5-14,0.0
8338,KE,2006,Male 5-14,0.0
8339,KE,2007,Male 5-14,451.0
8340,KE,2008,Male 5-14,411.0
8341,KG,1980,Male 5-14,0.0
8342,KG,1981,Male 5-14,0.0
8343,KG,1982,Male 5-14,0.0
8344,KG,1983,Male 5-14,0.0
8345,KG,1984,Male 5-14,0.0
8346,KG,1985,Male 5-14,0.0
8347,KG,1986,Male 5-14,0.0
8348,KG,1987,Male 5-14,0.0
8349,KG,1988,Male 5-14,0.0
8350,KG,1989,Male 5-14,0.0
8351,KG,1990,Male 5-14,0.0
8352,KG,1991,Male 5-14,0.0
8353,KG,1992,Male 5-14,0.0
8354,KG,1993,Male 5-14,0.0
8355,KG,1994,Male 5-14,0.0
8356,KG,1995,Male 5-14,0.0
8357,KG,1996,Male 5-14,0.0
8358,KG,1997,Male 5-14,0.0
8359,KG,1998,Male 5-14,0.0
8360,KG,1999,Male 5-14,0.0
8361,KG,2000,Male 5-14,0.0
8362,KG,2001,Male 5-14,0.0
8363,KG,2002,Male 5-14,0.0
8364,KG,2003,Male 5-14,0.0
8365,KG,2004,Male 5-14,0.0
8366,KG,2005,Male 5-14,1.0
8367,KG,2006,Male 5-14,3.0
8368,KG,2007,Male 5-14,3.0
8369,KG,2008,Male 5-14,1.0
8370,KH,1980,Male 5-14,0.0
8371,KH,1981,Male 5-14,0.0
8372,KH,1982,Male 5-14,0.0
8373,KH,1983,Male 5-14,0.0
8374,KH,1984,Male 5-14,0.0
8375,KH,1985,Male 5-14,0.0
8376,KH,1986,Male 5-14,0.0
8377,KH,1987,Male 5-14,0.0
8378,KH,1988,Male 5-14,0.0
8379,KH,1989,Male 5-14,0.0
8380,KH,1990,Male 5-14,0.0
8381,KH,1991,Male 5-14,0.0
8382,KH,1992,Male 5-14,0.0
8383,KH,1993,Male 5-14,0.0
8384,KH,1994,Male 5-14,0.0
8385,KH,1995,Male 5-14,0.0
8386,KH,1996,Male 5-14,0.0
8387,KH,1997,Male 5-14,0.0
8388,KH,1998,Male 5-14,0.0
8389,KH,1999,Male 5-14,0.0
8390,KH,2000,Male 5-14,0.0
8391,KH,2001,Male 5-14,0.0
8392,KH,2002,Male 5-14,0.0
8393,KH,2003,Male 5-14,0.0
8394,KH,2004,Male 5-14,0.0
8395,KH,2005,Male 5-14,0.0
8396,KH,2006,Male 5-14,0.0
8397,KH,2007,Male 5-14,0.0
8398,KH,2008,Male 5-14,0.0
8399,KI,1980,Male 5-14,0.0
8400,KI,1981,Male 5-14,0.0
8401,KI,1982,Male 5-14,0.0
8402,KI,1983,Male 5-14,0.0
8403,KI,1984,Male 5-14,0.0
8404,KI,1985,Male 5-14,0.0
8405,KI,1986,Male 5-14,0.0
8406,KI,1987,Male 5-14,0.0
8407,KI,1988,Male 5-14,0.0
8408,KI,1989,Male 5-14,0.0
8409,KI,1990,Male 5-14,0.0
8410,KI,1991,Male 5-14,0.0
8411,KI,1992,Male 5-14,0.0
8412,KI,1993,Male 5-14,0.0
8413,KI,1994,Male 5-14,0.0
8414,KI,1995,Male 5-14,0.0
8415,KI,1996,Male 5-14,0.0
8416,KI,1997,Male 5-14,0.0
8417,KI,1998,Male 5-14,0.0
8418,KI,1999,Male 5-14,0.0
8419,KI,2000,Male 5-14,0.0
8420,KI,2001,Male 5-14,0.0
8421,KI,2002,Male 5-14,0.0
8422,KI,2003,Male 5-14,0.0
8423,KI,2004,Male 5-14,0.0
8424,KI,2005,Male 5-14,0.0
8425,KI,2006,Male 5-14,0.0
8426,KI,2007,Male 5-14,2.0
8427,KI,2008,Male 5-14,2.0
8428,KM,1988,Male 5-14,0.0
8429,KM,1989,Male 5-14,0.0
8430,KM,1990,Male 5-14,0.0
8431,KM,1991,Male 5-14,0.0
8432,KM,1992,Male 5-14,0.0
8433,KM,1993,Male 5-14,0.0
8434,KM,1994,Male 5-14,0.0
8435,KM,1995,Male 5-14,0.0
8436,KM,1996,Male 5-14,0.0
8437,KM,1997,Male 5-14,0.0
8438,KM,1998,Male 5-14,0.0
8439,KM,1999,Male 5-14,0.0
8440,KM,2000,Male 5-14,0.0
8441,KM,2001,Male 5-14,0.0
8442,KM,2002,Male 5-14,0.0
8443,KM,2003,Male 5-14,0.0
8444,KM,2004,Male 5-14,0.0
8445,KM,2005,Male 5-14,0.0
8446,KM,2006,Male 5-14,0.0
8447,KM,2007,Male 5-14,0.0
8448,KM,2008,Male 5-14,2.0
8449,KN,1980,Male 5-14,0.0
8450,KN,1981,Male 5-14,0.0
8451,KN,1982,Male 5-14,0.0
8452,KN,1983,Male 5-14,0.0
8453,KN,1984,Male 5-14,0.0
8454,KN,1985,Male 5-14,0.0
8455,KN,1986,Male 5-14,0.0
8456,KN,1987,Male 5-14,0.0
8457,KN,1988,Male 5-14,0.0
8458,KN,1989,Male 5-14,0.0
8459,KN,1990,Male 5-14,0.0
8460,KN,1991,Male 5-14,0.0
8461,KN,1992,Male 5-14,0.0
8462,KN,1993,Male 5-14,0.0
8463,KN,1994,Male 5-14,0.0
8464,KN,1995,Male 5-14,0.0
8465,KN,1996,Male 5-14,0.0
8466,KN,1997,Male 5-14,0.0
8467,KN,1998,Male 5-14,0.0
8468,KN,1999,Male 5-14,0.0
8469,KN,2000,Male 5-14,0.0
8470,KN,2001,Male 5-14,0.0
8471,KN,2002,Male 5-14,0.0
8472,KN,2003,Male 5-14,0.0
8473,KN,2004,Male 5-14,0.0
8474,KN,2005,Male 5-14,0.0
8475,KN,2006,Male 5-14,0.0
8476,KN,2007,Male 5-14,0.0
8477,KN,2008,Male 5-14,0.0
8478,KP,1988,Male 5-14,0.0
8479,KP,1996,Male 5-14,0.0
8480,KP,1997,Male 5-14,0.0
8481,KP,1998,Male 5-14,0.0
8482,KP,1999,Male 5-14,0.0
8483,KP,2000,Male 5-14,0.0
8484,KP,2001,Male 5-14,0.0
8485,KP,2002,Male 5-14,0.0
8486,KP,2003,Male 5-14,0.0
8487,KP,2004,Male 5-14,0.0
8488,KP,2005,Male 5-14,0.0
8489,KP,2006,Male 5-14,0.0
8490,KP,2007,Male 5-14,0.0
8491,KP,2008,Male 5-14,430.0
8492,KR,1980,Male 5-14,0.0
8493,KR,1981,Male 5-14,0.0
8494,KR,1982,Male 5-14,0.0
8495,KR,1983,Male 5-14,0.0
8496,KR,1984,Male 5-14,0.0
8497,KR,1985,Male 5-14,0.0
8498,KR,1986,Male 5-14,0.0
8499,KR,1987,Male 5-14,0.0
8500,KR,1988,Male 5-14,0.0
8501,KR,1989,Male 5-14,0.0
8502,KR,1990,Male 5-14,0.0
8503,KR,1991,Male 5-14,0.0
8504,KR,1992,Male 5-14,0.0
8505,KR,1993,Male 5-14,0.0
8506,KR,1994,Male 5-14,0.0
8507,KR,1995,Male 5-14,0.0
8508,KR,1996,Male 5-14,0.0
8509,KR,1997,Male 5-14,0.0
8510,KR,1998,Male 5-14,0.0
8511,KR,1999,Male 5-14,0.0
8512,KR,2000,Male 5-14,0.0
8513,KR,2001,Male 5-14,0.0
8514,KR,2002,Male 5-14,0.0
8515,KR,2003,Male 5-14,0.0
8516,KR,2004,Male 5-14,0.0
8517,KR,2005,Male 5-14,0.0
8518,KR,2006,Male 5-14,19.0
8519,KR,2007,Male 5-14,48.0
8520,KR,2008,Male 5-14,18.0
8521,KW,1980,Male 5-14,0.0
8522,KW,1981,Male 5-14,0.0
8523,KW,1982,Male 5-14,0.0
8524,KW,1983,Male 5-14,0.0
8525,KW,1984,Male 5-14,0.0
8526,KW,1985,Male 5-14,0.0
8527,KW,1986,Male 5-14,0.0
8528,KW,1987,Male 5-14,0.0
8529,KW,1988,Male 5-14,0.0
8530,KW,1989,Male 5-14,0.0
8531,KW,1990,Male 5-14,0.0
8532,KW,1991,Male 5-14,0.0
8533,KW,1992,Male 5-14,0.0
8534,KW,1993,Male 5-14,0.0
8535,KW,1994,Male 5-14,0.0
8536,KW,1995,Male 5-14,0.0
8537,KW,1996,Male 5-14,0.0
8538,KW,1997,Male 5-14,0.0
8539,KW,1998,Male 5-14,0.0
8540,KW,1999,Male 5-14,0.0
8541,KW,2000,Male 5-14,0.0
8542,KW,2001,Male 5-14,0.0
8543,KW,2002,Male 5-14,0.0
8544,KW,2003,Male 5-14,0.0
8545,KW,2004,Male 5-14,0.0
8546,KW,2005,Male 5-14,0.0
8547,KW,2006,Male 5-14,0.0
8548,KW,2007,Male 5-14,1.0
8549,KW,2008,Male 5-14,0.0
8550,KY,1980,Male 5-14,0.0
8551,KY,1981,Male 5-14,0.0
8552,KY,1982,Male 5-14,0.0
8553,KY,1983,Male 5-14,0.0
8554,KY,1984,Male 5-14,0.0
8555,KY,1985,Male 5-14,0.0
8556,KY,1986,Male 5-14,0.0
8557,KY,1987,Male 5-14,0.0
8558,KY,1988,Male 5-14,0.0
8559,KY,1989,Male 5-14,0.0
8560,KY,1990,Male 5-14,0.0
8561,KY,1991,Male 5-14,0.0
8562,KY,1992,Male 5-14,0.0
8563,KY,1993,Male 5-14,0.0
8564,KY,1995,Male 5-14,0.0
8565,KY,1996,Male 5-14,0.0
8566,KY,1997,Male 5-14,0.0
8567,KY,1998,Male 5-14,0.0
8568,KY,1999,Male 5-14,0.0
8569,KY,2000,Male 5-14,0.0
8570,KY,2001,Male 5-14,0.0
8571,KY,2002,Male 5-14,0.0
8572,KY,2003,Male 5-14,0.0
8573,KY,2004,Male 5-14,0.0
8574,KY,2005,Male 5-14,0.0
8575,KY,2006,Male 5-14,0.0
8576,KY,2007,Male 5-14,0.0
8577,KY,2008,Male 5-14,0.0
8578,KZ,1980,Male 5-14,0.0
8579,KZ,1981,Male 5-14,0.0
8580,KZ,1982,Male 5-14,0.0
8581,KZ,1983,Male 5-14,0.0
8582,KZ,1984,Male 5-14,0.0
8583,KZ,1985,Male 5-14,0.0
8584,KZ,1986,Male 5-14,0.0
8585,KZ,1987,Male 5-14,0.0
8586,KZ,1988,Male 5-14,0.0
8587,KZ,1989,Male 5-14,0.0
8588,KZ,1990,Male 5-14,0.0
8589,KZ,1991,Male 5-14,0.0
8590,KZ,1992,Male 5-14,0.0
8591,KZ,1993,Male 5-14,0.0
8592,KZ,1994,Male 5-14,0.0
8593,KZ,1995,Male 5-14,0.0
8594,KZ,1996,Male 5-14,0.0
8595,KZ,1997,Male 5-14,0.0
8596,KZ,1998,Male 5-14,0.0
8597,KZ,1999,Male 5-14,0.0
8598,KZ,2000,Male 5-14,0.0
8599,KZ,2001,Male 5-14,0.0
8600,KZ,2002,Male 5-14,0.0
8601,KZ,2003,Male 5-14,0.0
8602,KZ,2004,Male 5-14,0.0
8603,KZ,2005,Male 5-14,31.0
8604,KZ,2006,Male 5-14,0.0
8605,KZ,2007,Male 5-14,11.0
8606,KZ,2008,Male 5-14,14.0
8607,LA,1980,Male 5-14,0.0
8608,LA,1982,Male 5-14,0.0
8609,LA,1983,Male 5-14,0.0
8610,LA,1984,Male 5-14,0.0
8611,LA,1985,Male 5-14,0.0
8612,LA,1986,Male 5-14,0.0
8613,LA,1987,Male 5-14,0.0
8614,LA,1988,Male 5-14,0.0
8615,LA,1989,Male 5-14,0.0
8616,LA,1990,Male 5-14,0.0
8617,LA,1991,Male 5-14,0.0
8618,LA,1992,Male 5-14,0.0
8619,LA,1993,Male 5-14,0.0
8620,LA,1994,Male 5-14,0.0
8621,LA,1995,Male 5-14,0.0
8622,LA,1996,Male 5-14,0.0
8623,LA,1997,Male 5-14,0.0
8624,LA,1998,Male 5-14,0.0
8625,LA,1999,Male 5-14,0.0
8626,LA,2000,Male 5-14,0.0
8627,LA,2001,Male 5-14,0.0
8628,LA,2002,Male 5-14,0.0
8629,LA,2003,Male 5-14,0.0
8630,LA,2004,Male 5-14,0.0
8631,LA,2005,Male 5-14,0.0
8632,LA,2006,Male 5-14,0.0
8633,LA,2007,Male 5-14,0.0
8634,LA,2008,Male 5-14,0.0
8635,LB,1981,Male 5-14,0.0
8636,LB,1982,Male 5-14,0.0
8637,LB,1983,Male 5-14,0.0
8638,LB,1984,Male 5-14,0.0
8639,LB,1985,Male 5-14,0.0
8640,LB,1986,Male 5-14,0.0
8641,LB,1987,Male 5-14,0.0
8642,LB,1991,Male 5-14,0.0
8643,LB,1992,Male 5-14,0.0
8644,LB,1994,Male 5-14,0.0
8645,LB,1995,Male 5-14,0.0
8646,LB,1996,Male 5-14,0.0
8647,LB,1997,Male 5-14,0.0
8648,LB,1998,Male 5-14,0.0
8649,LB,1999,Male 5-14,0.0
8650,LB,2000,Male 5-14,0.0
8651,LB,2001,Male 5-14,0.0
8652,LB,2002,Male 5-14,0.0
8653,LB,2003,Male 5-14,0.0
8654,LB,2004,Male 5-14,0.0
8655,LB,2005,Male 5-14,0.0
8656,LB,2006,Male 5-14,0.0
8657,LB,2007,Male 5-14,0.0
8658,LB,2008,Male 5-14,1.0
8659,LC,1980,Male 5-14,0.0
8660,LC,1981,Male 5-14,0.0
8661,LC,1982,Male 5-14,0.0
8662,LC,1983,Male 5-14,0.0
8663,LC,1984,Male 5-14,0.0
8664,LC,1985,Male 5-14,0.0
8665,LC,1986,Male 5-14,0.0
8666,LC,1987,Male 5-14,0.0
8667,LC,1988,Male 5-14,0.0
8668,LC,1989,Male 5-14,0.0
8669,LC,1990,Male 5-14,0.0
8670,LC,1991,Male 5-14,0.0
8671,LC,1992,Male 5-14,0.0
8672,LC,1994,Male 5-14,0.0
8673,LC,1995,Male 5-14,0.0
8674,LC,1996,Male 5-14,0.0
8675,LC,1997,Male 5-14,0.0
8676,LC,1998,Male 5-14,0.0
8677,LC,1999,Male 5-14,0.0
8678,LC,2000,Male 5-14,0.0
8679,LC,2001,Male 5-14,0.0
8680,LC,2002,Male 5-14,0.0
8681,LC,2003,Male 5-14,0.0
8682,LC,2004,Male 5-14,0.0
8683,LC,2005,Male 5-14,0.0
8684,LC,2006,Male 5-14,0.0
8685,LC,2007,Male 5-14,0.0
8686,LC,2008,Male 5-14,0.0
8687,LK,1980,Male 5-14,0.0
8688,LK,1981,Male 5-14,0.0
8689,LK,1982,Male 5-14,0.0
8690,LK,1983,Male 5-14,0.0
8691,LK,1984,Male 5-14,0.0
8692,LK,1985,Male 5-14,0.0
8693,LK,1986,Male 5-14,0.0
8694,LK,1987,Male 5-14,0.0
8695,LK,1988,Male 5-14,0.0
8696,LK,1989,Male 5-14,0.0
8697,LK,1990,Male 5-14,0.0
8698,LK,1991,Male 5-14,0.0
8699,LK,1992,Male 5-14,0.0
8700,LK,1993,Male 5-14,0.0
8701,LK,1994,Male 5-14,0.0
8702,LK,1995,Male 5-14,0.0
8703,LK,1996,Male 5-14,0.0
8704,LK,1997,Male 5-14,0.0
8705,LK,1998,Male 5-14,0.0
8706,LK,1999,Male 5-14,0.0
8707,LK,2000,Male 5-14,0.0
8708,LK,2001,Male 5-14,0.0
8709,LK,2002,Male 5-14,0.0
8710,LK,2003,Male 5-14,0.0
8711,LK,2004,Male 5-14,0.0
8712,LK,2005,Male 5-14,0.0
8713,LK,2006,Male 5-14,0.0
8714,LK,2007,Male 5-14,0.0
8715,LK,2008,Male 5-14,0.0
8716,LR,1980,Male 5-14,0.0
8717,LR,1981,Male 5-14,0.0
8718,LR,1982,Male 5-14,0.0
8719,LR,1983,Male 5-14,0.0
8720,LR,1985,Male 5-14,0.0
8721,LR,1986,Male 5-14,0.0
8722,LR,1987,Male 5-14,0.0
8723,LR,1988,Male 5-14,0.0
8724,LR,1992,Male 5-14,0.0
8725,LR,1993,Male 5-14,0.0
8726,LR,1994,Male 5-14,0.0
8727,LR,1995,Male 5-14,0.0
8728,LR,1996,Male 5-14,0.0
8729,LR,1997,Male 5-14,0.0
8730,LR,1998,Male 5-14,0.0
8731,LR,1999,Male 5-14,0.0
8732,LR,2000,Male 5-14,0.0
8733,LR,2001,Male 5-14,0.0
8734,LR,2002,Male 5-14,0.0
8735,LR,2003,Male 5-14,0.0
8736,LR,2004,Male 5-14,0.0
8737,LR,2005,Male 5-14,0.0
8738,LR,2006,Male 5-14,0.0
8739,LR,2007,Male 5-14,0.0
8740,LR,2008,Male 5-14,104.0
8741,LS,1980,Male 5-14,0.0
8742,LS,1981,Male 5-14,0.0
8743,LS,1982,Male 5-14,0.0
8744,LS,1983,Male 5-14,0.0
8745,LS,1984,Male 5-14,0.0
8746,LS,1985,Male 5-14,0.0
8747,LS,1986,Male 5-14,0.0
8748,LS,1987,Male 5-14,0.0
8749,LS,1988,Male 5-14,0.0
8750,LS,1989,Male 5-14,0.0
8751,LS,1990,Male 5-14,0.0
8752,LS,1991,Male 5-14,0.0
8753,LS,1992,Male 5-14,0.0
8754,LS,1993,Male 5-14,0.0
8755,LS,1994,Male 5-14,0.0
8756,LS,1995,Male 5-14,0.0
8757,LS,1996,Male 5-14,0.0
8758,LS,1997,Male 5-14,0.0
8759,LS,1998,Male 5-14,0.0
8760,LS,1999,Male 5-14,0.0
8761,LS,2000,Male 5-14,0.0
8762,LS,2001,Male 5-14,0.0
8763,LS,2002,Male 5-14,0.0
8764,LS,2003,Male 5-14,0.0
8765,LS,2004,Male 5-14,0.0
8766,LS,2005,Male 5-14,0.0
8767,LS,2006,Male 5-14,0.0
8768,LS,2007,Male 5-14,5.0
8769,LS,2008,Male 5-14,21.0
8770,LT,1980,Male 5-14,0.0
8771,LT,1981,Male 5-14,0.0
8772,LT,1982,Male 5-14,0.0
8773,LT,1983,Male 5-14,0.0
8774,LT,1984,Male 5-14,0.0
8775,LT,1985,Male 5-14,0.0
8776,LT,1986,Male 5-14,0.0
8777,LT,1987,Male 5-14,0.0
8778,LT,1988,Male 5-14,0.0
8779,LT,1989,Male 5-14,0.0
8780,LT,1990,Male 5-14,0.0
8781,LT,1991,Male 5-14,0.0
8782,LT,1992,Male 5-14,0.0
8783,LT,1993,Male 5-14,0.0
8784,LT,1994,Male 5-14,0.0
8785,LT,1995,Male 5-14,0.0
8786,LT,1996,Male 5-14,0.0
8787,LT,1997,Male 5-14,0.0
8788,LT,1998,Male 5-14,0.0
8789,LT,1999,Male 5-14,0.0
8790,LT,2000,Male 5-14,0.0
8791,LT,2001,Male 5-14,0.0
8792,LT,2002,Male 5-14,0.0
8793,LT,2003,Male 5-14,0.0
8794,LT,2004,Male 5-14,0.0
8795,LT,2005,Male 5-14,0.0
8796,LT,2006,Male 5-14,0.0
8797,LT,2007,Male 5-14,0.0
8798,LT,2008,Male 5-14,0.0
8799,LU,1980,Male 5-14,0.0
8800,LU,1981,Male 5-14,0.0
8801,LU,1982,Male 5-14,0.0
8802,LU,1983,Male 5-14,0.0
8803,LU,1984,Male 5-14,0.0
8804,LU,1985,Male 5-14,0.0
8805,LU,1986,Male 5-14,0.0
8806,LU,1987,Male 5-14,0.0
8807,LU,1988,Male 5-14,0.0
8808,LU,1989,Male 5-14,0.0
8809,LU,1990,Male 5-14,0.0
8810,LU,1991,Male 5-14,0.0
8811,LU,1992,Male 5-14,0.0
8812,LU,1993,Male 5-14,0.0
8813,LU,1994,Male 5-14,0.0
8814,LU,1995,Male 5-14,0.0
8815,LU,1996,Male 5-14,0.0
8816,LU,1997,Male 5-14,0.0
8817,LU,1998,Male 5-14,0.0
8818,LU,1999,Male 5-14,0.0
8819,LU,2000,Male 5-14,0.0
8820,LU,2001,Male 5-14,0.0
8821,LU,2002,Male 5-14,0.0
8822,LU,2003,Male 5-14,0.0
8823,LU,2004,Male 5-14,0.0
8824,LU,2005,Male 5-14,0.0
8825,LU,2006,Male 5-14,0.0
8826,LU,2007,Male 5-14,0.0
8827,LU,2008,Male 5-14,0.0
8828,LV,1980,Male 5-14,0.0
8829,LV,1981,Male 5-14,0.0
8830,LV,1982,Male 5-14,0.0
8831,LV,1983,Male 5-14,0.0
8832,LV,1984,Male 5-14,0.0
8833,LV,1985,Male 5-14,0.0
8834,LV,1986,Male 5-14,0.0
8835,LV,1987,Male 5-14,0.0
8836,LV,1988,Male 5-14,0.0
8837,LV,1989,Male 5-14,0.0
8838,LV,1990,Male 5-14,0.0
8839,LV,1991,Male 5-14,0.0
8840,LV,1992,Male 5-14,0.0
8841,LV,1993,Male 5-14,0.0
8842,LV,1994,Male 5-14,0.0
8843,LV,1995,Male 5-14,0.0
8844,LV,1996,Male 5-14,0.0
8845,LV,1997,Male 5-14,0.0
8846,LV,1998,Male 5-14,0.0
8847,LV,1999,Male 5-14,0.0
8848,LV,2000,Male 5-14,0.0
8849,LV,2001,Male 5-14,0.0
8850,LV,2002,Male 5-14,0.0
8851,LV,2003,Male 5-14,0.0
8852,LV,2004,Male 5-14,0.0
8853,LV,2005,Male 5-14,1.0
8854,LV,2006,Male 5-14,2.0
8855,LV,2007,Male 5-14,0.0
8856,LV,2008,Male 5-14,0.0
8857,LY,1980,Male 5-14,0.0
8858,LY,1981,Male 5-14,0.0
8859,LY,1982,Male 5-14,0.0
8860,LY,1983,Male 5-14,0.0
8861,LY,1984,Male 5-14,0.0
8862,LY,1985,Male 5-14,0.0
8863,LY,1986,Male 5-14,0.0
8864,LY,1987,Male 5-14,0.0
8865,LY,1988,Male 5-14,0.0
8866,LY,1989,Male 5-14,0.0
8867,LY,1990,Male 5-14,0.0
8868,LY,1991,Male 5-14,0.0
8869,LY,1992,Male 5-14,0.0
8870,LY,1994,Male 5-14,0.0
8871,LY,1995,Male 5-14,0.0
8872,LY,1996,Male 5-14,0.0
8873,LY,1998,Male 5-14,0.0
8874,LY,1999,Male 5-14,0.0
8875,LY,2000,Male 5-14,0.0
8876,LY,2002,Male 5-14,0.0
8877,LY,2003,Male 5-14,0.0
8878,LY,2004,Male 5-14,0.0
8879,LY,2005,Male 5-14,0.0
8880,LY,2006,Male 5-14,0.0
8881,LY,2007,Male 5-14,0.0
8882,LY,2008,Male 5-14,1.0
8883,MA,1980,Male 5-14,0.0
8884,MA,1981,Male 5-14,0.0
8885,MA,1982,Male 5-14,0.0
8886,MA,1983,Male 5-14,0.0
8887,MA,1984,Male 5-14,0.0
8888,MA,1985,Male 5-14,0.0
8889,MA,1986,Male 5-14,0.0
8890,MA,1987,Male 5-14,0.0
8891,MA,1988,Male 5-14,0.0
8892,MA,1989,Male 5-14,0.0
8893,MA,1990,Male 5-14,0.0
8894,MA,1991,Male 5-14,0.0
8895,MA,1992,Male 5-14,0.0
8896,MA,1993,Male 5-14,0.0
8897,MA,1994,Male 5-14,0.0
8898,MA,1995,Male 5-14,0.0
8899,MA,1996,Male 5-14,0.0
8900,MA,1997,Male 5-14,0.0
